tf.contrib.lookup.StrongHashSpec,,
tf.contrib.lookup.TableInitializerBase,,
tf.contrib.lookup.TextFileIdTableInitializer,,
tf.contrib.lookup.TextFileIndex,,
tf.contrib.lookup.TextFileInitializer,,
tf.contrib.lookup.TextFileStringTableInitializer,,
tf.contrib.lookup.index_table_from_file,,
tf.contrib.lookup.index_table_from_tensor,,
tf.contrib.lookup.index_to_string,,
tf.contrib.lookup.index_to_string_table_from_file,,
tf.contrib.lookup.index_to_string_table_from_tensor,,
tf.contrib.lookup.string_to_index,,
tf.contrib.lookup.string_to_index_table_from_file,,
tf.contrib.lookup.string_to_index_table_from_tensor,,
tf.contrib.losses,,partial move to addons
tf.contrib.losses.absolute_difference,,
tf.contrib.losses.add_loss,,
tf.contrib.losses.compute_weighted_loss,,
tf.contrib.losses.cosine_distance,,
tf.contrib.losses.get_losses,,
tf.contrib.losses.get_regularization_losses,,
tf.contrib.losses.get_total_loss,,
tf.contrib.losses.hinge_loss,,
tf.contrib.losses.log_loss,,
tf.contrib.losses.mean_pairwise_squared_error,,
tf.contrib.losses.mean_squared_error,,
tf.contrib.losses.metric_learning,,
tf.contrib.losses.metric_learning.cluster_loss,,
tf.contrib.losses.metric_learning.contrastive_loss,,
tf.contrib.losses.metric_learning.lifted_struct_loss,,
tf.contrib.losses.metric_learning.npairs_loss,,
tf.contrib.losses.metric_learning.npairs_loss_multilabel,,
tf.contrib.losses.metric_learning.triplet_semihard_loss,,
tf.contrib.losses.sigmoid_cross_entropy,,
tf.contrib.losses.softmax_cross_entropy,,
tf.contrib.losses.sparse_softmax_cross_entropy,,
tf.contrib.memory_stats,,delete
tf.contrib.memory_stats.BytesInUse,,
tf.contrib.memory_stats.BytesLimit,,
tf.contrib.memory_stats.MaxBytesInUse,,
tf.contrib.meta_graph_transform,,delete
tf.contrib.meta_graph_transform.meta_graph_transform,,
tf.contrib.meta_graph_transform.meta_graph_transform.meta_graph_transform,,
tf.contrib.metrics,,"delete, replaced with tf.metrics"
tf.contrib.metrics.accuracy,,
tf.contrib.metrics.aggregate_metric_map,,
tf.contrib.metrics.aggregate_metrics,,
tf.contrib.metrics.auc_using_histogram,,
tf.contrib.metrics.auc_with_confidence_intervals,,
tf.contrib.metrics.cohen_kappa,,
tf.contrib.metrics.confusion_matrix,,
tf.contrib.metrics.count,,
tf.contrib.metrics.f1_score,,
tf.contrib.metrics.precision_at_recall,,
tf.contrib.metrics.precision_recall_at_equal_thresholds,,
tf.contrib.metrics.recall_at_precision,,
tf.contrib.metrics.set_difference,,
tf.contrib.metrics.set_intersection,,
tf.contrib.metrics.set_size,,
tf.contrib.metrics.set_union,,
tf.contrib.metrics.sparse_recall_at_top_k,,
tf.contrib.metrics.streaming_accuracy,,
tf.contrib.metrics.streaming_auc,,
tf.contrib.metrics.streaming_concat,,
tf.contrib.metrics.streaming_covariance,,
tf.contrib.metrics.streaming_curve_points,,
tf.contrib.metrics.streaming_dynamic_auc,,
tf.contrib.metrics.streaming_false_negative_rate,,
tf.contrib.metrics.streaming_false_negative_rate_at_thresholds,,
tf.contrib.metrics.streaming_false_negatives,,
tf.contrib.metrics.streaming_false_negatives_at_thresholds,,
tf.contrib.metrics.streaming_false_positive_rate,,
tf.contrib.metrics.streaming_false_positive_rate_at_thresholds,,
tf.contrib.metrics.streaming_false_positives,,
tf.contrib.metrics.streaming_false_positives_at_thresholds,,
tf.contrib.metrics.streaming_mean,,
tf.contrib.metrics.streaming_mean_absolute_error,,
tf.contrib.metrics.streaming_mean_cosine_distance,,
tf.contrib.metrics.streaming_mean_iou,,
tf.contrib.metrics.streaming_mean_relative_error,,
tf.contrib.metrics.streaming_mean_squared_error,,
tf.contrib.metrics.streaming_mean_tensor,,
tf.contrib.metrics.streaming_pearson_correlation,,
tf.contrib.metrics.streaming_percentage_less,,
tf.contrib.metrics.streaming_precision,,
tf.contrib.metrics.streaming_precision_at_thresholds,,
tf.contrib.metrics.streaming_recall,,
tf.contrib.metrics.streaming_recall_at_k,,
tf.contrib.metrics.streaming_recall_at_thresholds,,
tf.contrib.metrics.streaming_root_mean_squared_error,,
tf.contrib.metrics.streaming_sensitivity_at_specificity,,
tf.contrib.metrics.streaming_sparse_average_precision_at_k,,
tf.contrib.metrics.streaming_sparse_average_precision_at_top_k,,
tf.contrib.metrics.streaming_sparse_precision_at_k,,
tf.contrib.metrics.streaming_sparse_precision_at_top_k,,
tf.contrib.metrics.streaming_sparse_recall_at_k,,
tf.contrib.metrics.streaming_specificity_at_sensitivity,,
tf.contrib.metrics.streaming_true_negatives,,
tf.contrib.metrics.streaming_true_negatives_at_thresholds,,
tf.contrib.metrics.streaming_true_positives,,
tf.contrib.metrics.streaming_true_positives_at_thresholds,,
tf.contrib.mixed_precision,,delete
tf.contrib.mixed_precision.ExponentialUpdateLossScaleManager,,
tf.contrib.mixed_precision.FixedLossScaleManager,,
tf.contrib.mixed_precision.LossScaleManager,,
tf.contrib.mixed_precision.LossScaleOptimizer,,
tf.contrib.model_pruning,,moved to core?
tf.contrib.model_pruning.MaskedBasicLSTMCell,,
tf.contrib.model_pruning.MaskedLSTMCell,,
tf.contrib.model_pruning.Pruning,,
tf.contrib.model_pruning.apply_mask,,
tf.contrib.model_pruning.get_masked_weights,,
tf.contrib.model_pruning.get_masks,,
tf.contrib.model_pruning.get_pruning_hparams,,
tf.contrib.model_pruning.get_thresholds,,
tf.contrib.model_pruning.get_weight_sparsity,,
tf.contrib.model_pruning.get_weights,,
tf.contrib.model_pruning.graph_def_from_checkpoint,,
tf.contrib.model_pruning.masked_conv2d,,
tf.contrib.model_pruning.masked_convolution,,
tf.contrib.model_pruning.masked_fully_connected,,
tf.contrib.model_pruning.strip_pruning_vars_fn,,
tf.contrib.model_pruning.train,,
tf.contrib.nccl,,moved to core?
tf.contrib.nccl.all_max,,
tf.contrib.nccl.all_min,,
tf.contrib.nccl.all_prod,,
tf.contrib.nccl.all_sum,,
tf.contrib.nccl.broadcast,,
tf.contrib.nccl.reduce_sum,,
tf.contrib.nn,,moved to tensorflow/addons?
tf.contrib.nn.alpha_dropout,,
tf.contrib.nn.conv1d_transpose,,
tf.contrib.nn.deprecated_flipped_sigmoid_cross_entropy_with_logits,,
tf.contrib.nn.deprecated_flipped_softmax_cross_entropy_with_logits,,
tf.contrib.nn.deprecated_flipped_sparse_softmax_cross_entropy_with_logits,,
tf.contrib.nn.nth_element,,
tf.contrib.nn.rank_sampled_softmax_loss,,
tf.contrib.nn.sampled_sparse_softmax_loss,,
tf.contrib.nn.scaled_softplus,,
tf.contrib.opt,,moved to addons?
tf.contrib.opt.AGNCustomGetter,,
tf.contrib.opt.AGNOptimizer,,
tf.contrib.opt.AdaMaxOptimizer,,
tf.contrib.opt.AdamWOptimizer,,
tf.contrib.opt.AddSignOptimizer,,
tf.contrib.opt.DecoupledWeightDecayExtension,,
tf.contrib.opt.DropStaleGradientOptimizer,,
tf.contrib.opt.ElasticAverageCustomGetter,,
tf.contrib.opt.ElasticAverageOptimizer,,
tf.contrib.opt.ExternalOptimizerInterface,,
tf.contrib.opt.GGTOptimizer,,
tf.contrib.opt.LARSOptimizer,,
tf.contrib.opt.LazyAdamOptimizer,,
tf.contrib.opt.ModelAverageCustomGetter,,
tf.contrib.opt.ModelAverageOptimizer,,
tf.contrib.opt.MomentumWOptimizer,,
tf.contrib.opt.MovingAverageOptimizer,,
tf.contrib.opt.MultitaskOptimizerWrapper,,
tf.contrib.opt.NadamOptimizer,,
tf.contrib.opt.PowerSignOptimizer,,
tf.contrib.opt.RegAdagradOptimizer,,
tf.contrib.opt.ScipyOptimizerInterface,,
tf.contrib.opt.ShampooOptimizer,,
tf.contrib.opt.VariableClippingOptimizer,,
tf.contrib.opt.clip_gradients_by_global_norm,,
tf.contrib.opt.extend_with_decoupled_weight_decay,,
tf.contrib.optimizer_v2,,tf.optimizers
tf.contrib.optimizer_v2.AdadeltaOptimizer,,tf.optimizers.AdaDelta
tf.contrib.optimizer_v2.AdagradOptimizer,,tf.optimizers.Adagrad
tf.contrib.optimizer_v2.AdamOptimizer,,tf.optimizers.Adam
tf.contrib.optimizer_v2.GradientDescentOptimizer,,
tf.contrib.optimizer_v2.MomentumOptimizer,,
tf.contrib.optimizer_v2.OptimizerV2,,tf.optimizers.Optimizer
tf.contrib.optimizer_v2.RMSPropOptimizer,,tf.optimizers.RMSprop
tf.contrib.periodic_resample,,delete (no owner)
tf.contrib.periodic_resample.periodic_resample,,
tf.contrib.predictor,,delete (replace with tfhub)
tf.contrib.predictor.from_contrib_estimator,,
tf.contrib.predictor.from_estimator,,
tf.contrib.predictor.from_saved_model,,
tf.contrib.proto,,moved to core?
tf.contrib.proto.decode_proto,,
tf.contrib.proto.encode_proto,,
tf.contrib.quantization,,deleted; absorbed into tflite
tf.contrib.quantize,,
tf.contrib.quantize.create_eval_graph,,
tf.contrib.quantize.create_training_graph,,
tf.contrib.quantize.experimental_create_eval_graph,,
tf.contrib.quantize.experimental_create_training_graph,,
tf.contrib.receptive_field,,?????
tf.contrib.receptive_field.compute_receptive_field_from_graph_def,,
tf.contrib.receptive_field.get_compute_order,,
tf.contrib.recurrent,,replaced with RNN API?
tf.contrib.recurrent.Recurrent,,
tf.contrib.recurrent.bidirectional_functional_rnn,,
tf.contrib.recurrent.functional_rnn,,
tf.contrib.reduce_slice_ops,,delete (no owner)
tf.contrib.reduce_slice_ops.python,,
tf.contrib.reduce_slice_ops.python.ops,,
tf.contrib.remote_fused_graph,,????
tf.contrib.remote_fused_graph.remote_fused_graph_execute,,
tf.contrib.resampler,,move to tf.scientific?
tf.contrib.resampler.resampler,,
tf.contrib.rnn,,replace with new RNN API?
tf.contrib.rnn.AttentionCellWrapper,,
tf.contrib.rnn.BasicLSTMCell,,
tf.contrib.rnn.BasicRNNCell,,
tf.contrib.rnn.BidirectionalGridLSTMCell,,
tf.contrib.rnn.CompiledWrapper,,
tf.contrib.rnn.Conv1DLSTMCell,,
tf.contrib.rnn.Conv2DLSTMCell,,
tf.contrib.rnn.Conv3DLSTMCell,,
tf.contrib.rnn.ConvLSTMCell,,
tf.contrib.rnn.CoupledInputForgetGateLSTMCell,,
tf.contrib.rnn.DeviceWrapper,,
tf.contrib.rnn.DropoutWrapper,,
tf.contrib.rnn.EmbeddingWrapper,,
tf.contrib.rnn.FusedRNNCell,,
tf.contrib.rnn.FusedRNNCellAdaptor,,
tf.contrib.rnn.GLSTMCell,,
tf.contrib.rnn.GRUBlockCell,,
tf.contrib.rnn.GRUBlockCellV2,,
tf.contrib.rnn.GRUCell,,
tf.contrib.rnn.GridLSTMCell,,
tf.contrib.rnn.HighwayWrapper,,
tf.contrib.rnn.IndRNNCell,,
tf.contrib.rnn.IndyGRUCell,,
tf.contrib.rnn.IndyLSTMCell,,
tf.contrib.rnn.InputProjectionWrapper,,
tf.contrib.rnn.IntersectionRNNCell,,
tf.contrib.rnn.LSTMBlockCell,,
tf.contrib.rnn.LSTMBlockFusedCell,,
tf.contrib.rnn.LSTMBlockWrapper,,
tf.contrib.rnn.LSTMCell,,
tf.contrib.rnn.LSTMStateTuple,,tf.nn.rnn_cell.LSTMStateTuple
tf.contrib.rnn.LayerNormBasicLSTMCell,,
tf.contrib.rnn.LayerRNNCell,,
tf.contrib.rnn.MultiRNNCell,,
tf.contrib.rnn.NASCell,,
tf.contrib.rnn.OutputProjectionWrapper,,
tf.contrib.rnn.PhasedLSTMCell,,
tf.contrib.rnn.RNNCell,,tf.nn.rnn_cell.RNNCell
tf.contrib.rnn.ResidualWrapper,,
tf.contrib.rnn.SRUCell,,
tf.contrib.rnn.TimeFreqLSTMCell,,
tf.contrib.rnn.TimeReversedFusedRNN,,
tf.contrib.rnn.UGRNNCell,,
tf.contrib.rnn.best_effort_input_batch_size,,
tf.contrib.rnn.stack_bidirectional_dynamic_rnn,,
tf.contrib.rnn.stack_bidirectional_rnn,,
tf.contrib.rnn.static_bidirectional_rnn,,
tf.contrib.rnn.static_rnn,,
tf.contrib.rnn.static_state_saving_rnn,,
tf.contrib.rnn.transpose_batch_time,,
tf.contrib.rpc,,?????
tf.contrib.rpc.rpc,,
tf.contrib.rpc.try_rpc,,
tf.contrib.saved_model,,moved to core
tf.contrib.saved_model.load_keras_model,,
tf.contrib.saved_model.save_keras_model,,
tf.contrib.seq2seq,,"move to core, adapt"
tf.contrib.seq2seq.AttentionMechanism,,
tf.contrib.seq2seq.AttentionWrapper,,
tf.contrib.seq2seq.AttentionWrapperState,,
tf.contrib.seq2seq.BahdanauAttention,,
tf.contrib.seq2seq.BahdanauMonotonicAttention,,
tf.contrib.seq2seq.BasicDecoder,,
tf.contrib.seq2seq.BasicDecoderOutput,,
tf.contrib.seq2seq.BeamSearchDecoder,,
tf.contrib.seq2seq.BeamSearchDecoderOutput,,
tf.contrib.seq2seq.BeamSearchDecoderState,,
tf.contrib.seq2seq.CustomHelper,,
tf.contrib.seq2seq.Decoder,,
tf.contrib.seq2seq.FinalBeamSearchDecoderOutput,,
tf.contrib.seq2seq.GreedyEmbeddingHelper,,
tf.contrib.seq2seq.Helper,,
tf.contrib.seq2seq.InferenceHelper,,
tf.contrib.seq2seq.LuongAttention,,
tf.contrib.seq2seq.LuongMonotonicAttention,,
tf.contrib.seq2seq.SampleEmbeddingHelper,,
tf.contrib.seq2seq.ScheduledEmbeddingTrainingHelper,,
tf.contrib.seq2seq.ScheduledOutputTrainingHelper,,
tf.contrib.seq2seq.TrainingHelper,,
tf.contrib.seq2seq.dynamic_decode,,
tf.contrib.seq2seq.gather_tree,,
tf.contrib.seq2seq.hardmax,,
tf.contrib.seq2seq.monotonic_attention,,
tf.contrib.seq2seq.safe_cumprod,,
tf.contrib.seq2seq.sequence_loss,,
tf.contrib.seq2seq.tile_batch,,
tf.contrib.session_bundle,,delete
tf.contrib.signal,,tf.signal
tf.contrib.signal.frame,,tf.signal.frame
tf.contrib.signal.hamming_window,,tf.signal.hamming_window
tf.contrib.signal.hann_window,,tf.signal.hann_window
tf.contrib.signal.inverse_stft,,tf.signal.inverse_stft
tf.contrib.signal.inverse_stft_window_fn,,tf.signal.inverse_stft_window_fn
tf.contrib.signal.linear_to_mel_weight_matrix,,tf.signal.linear_to_mel_weight_matrix
tf.contrib.signal.mfccs_from_log_mel_spectrograms,,tf.signal.mfccs_from_log_mel_spectrograms
tf.contrib.signal.overlap_and_add,,tf.signal.overlap_and_add
tf.contrib.signal.stft,,tf.signal.stft
tf.contrib.slim,,move to tf.models?
tf.contrib.solvers,,move to tf.scientific?
tf.contrib.sparsemax,,move to addons?
tf.contrib.sparsemax.sparsemax,,
tf.contrib.sparsemax.sparsemax_loss,,
tf.contrib.specs,,delete
tf.contrib.staging,,delete (redundant)
tf.contrib.staging.StagingArea,,
tf.contrib.stat_summarizer,,delete (no owner)
tf.contrib.stat_summarizer.StatSummarizer,,
tf.contrib.stateless,,replace random ops with this?
tf.contrib.stateless.stateless_multinomial,,
tf.contrib.stateless.stateless_random_normal,,
tf.contrib.stateless.stateless_random_uniform,,
tf.contrib.stateless.stateless_truncated_normal,,
tf.contrib.summary,,tf.summary
tf.contrib.summary.SummaryWriter,,tf.summary.SummaryWriter
tf.contrib.summary.all_summary_ops,, 
tf.contrib.summary.always_record_summaries,, 
tf.contrib.summary.audio,,tf.summary.audio
tf.contrib.summary.create_db_writer,, 
tf.contrib.summary.create_file_writer,,tf.summary.create_file_writer
tf.contrib.summary.create_summary_file_writer,, 
tf.contrib.summary.eval_dir,, 
tf.contrib.summary.flush,,tf.summary.flush
tf.contrib.summary.generic,, 
tf.contrib.summary.graph,, 
tf.contrib.summary.histogram,,tf.summary.histogram
tf.contrib.summary.image,,tf.summary.image
tf.contrib.summary.import_event,,tf.summary.import_event
tf.contrib.summary.initialize,, 
tf.contrib.summary.never_record_summaries,, 
tf.contrib.summary.record_summaries_every_n_global_steps,, 
tf.contrib.summary.scalar,,tf.summary.scalar
tf.contrib.summary.should_record_summaries,, 
tf.contrib.summary.summary_writer_initializer_op,, 
tf.contrib.tensor_forest,,delete (moving to core)
tf.contrib.tensorboard,,moved to tensorboard
tf.contrib.testing,,"move to code, make private"
tf.contrib.tfprof,,delete (replaced with tf.profiler)
tf.contrib.timeseries,,moved to tf.estimator?
tf.contrib.timeseries.ARModel,,
tf.contrib.timeseries.ARRegressor,,
tf.contrib.timeseries.CSVReader,,
tf.contrib.timeseries.FilteringResults,,
tf.contrib.timeseries.NumpyReader,,
tf.contrib.timeseries.OneShotPredictionHead,,
tf.contrib.timeseries.RandomWindowInputFn,,
tf.contrib.timeseries.StructuralEnsembleRegressor,,
tf.contrib.timeseries.TimeSeriesRegressor,,
tf.contrib.timeseries.TrainEvalFeatures,,
tf.contrib.timeseries.WholeDatasetInputFn,,
tf.contrib.timeseries.predict_continuation_input_fn,,
tf.contrib.timeseries.saved_model_utils,,
tf.contrib.timeseries.saved_model_utils.cold_start_filter,,
tf.contrib.timeseries.saved_model_utils.filter_continuation,,
tf.contrib.timeseries.saved_model_utils.predict_continuation,,
tf.contrib.tpu,,moved to tf.tpu?
tf.contrib.tpu.AsyncCheckpointSaverHook,,
tf.contrib.tpu.CrossShardOptimizer,,
tf.contrib.tpu.DeviceAssignment,,
tf.contrib.tpu.InfeedQueue,,
tf.contrib.tpu.InputPipelineConfig,,
tf.contrib.tpu.RunConfig,,
tf.contrib.tpu.TPUConfig,,
tf.contrib.tpu.TPUDistributionStrategy,,
tf.contrib.tpu.TPUEstimator,,
tf.contrib.tpu.TPUEstimatorSpec,,
tf.contrib.tpu.Topology,,
tf.contrib.tpu.batch_parallel,,
tf.contrib.tpu.bfloat16_scope,,
tf.contrib.tpu.core,,
tf.contrib.tpu.cross_replica_sum,,
tf.contrib.tpu.device_assignment,,
tf.contrib.tpu.export_estimator_savedmodel,,
tf.contrib.tpu.infeed_dequeue,,
tf.contrib.tpu.infeed_dequeue_tuple,,
tf.contrib.tpu.infeed_enqueue,,
tf.contrib.tpu.infeed_enqueue_tuple,,
tf.contrib.tpu.initialize_system,,
tf.contrib.tpu.keras_to_tpu_model,,
tf.contrib.tpu.outfeed_dequeue,,
tf.contrib.tpu.outfeed_dequeue_tuple,,
tf.contrib.tpu.outfeed_enqueue,,
tf.contrib.tpu.outfeed_enqueue_tuple,,
tf.contrib.tpu.outside_compilation,,
tf.contrib.tpu.profiler,,
tf.contrib.tpu.profiler.Device,,
tf.contrib.tpu.profiler.Device.ResourcesEntry,,
tf.contrib.tpu.profiler.Resource,,
tf.contrib.tpu.profiler.Trace,,
tf.contrib.tpu.profiler.Trace.DevicesEntry,,
tf.contrib.tpu.profiler.TraceEvent,,
tf.contrib.tpu.repeat,,
tf.contrib.tpu.replicate,,
tf.contrib.tpu.rewrite,,
tf.contrib.tpu.shard,,
tf.contrib.tpu.shutdown_system,,
tf.contrib.tpu.while_loop,,
tf.contrib.training,,?????
tf.contrib.training.FeedingQueueRunner,,
tf.contrib.training.GreedyLoadBalancingStrategy,,
tf.contrib.training.HParams,,
tf.contrib.training.NextQueuedSequenceBatch,,
tf.contrib.training.RandomStrategy,,
tf.contrib.training.SequenceQueueingStateSaver,,
tf.contrib.training.StopAfterNEvalsHook,,
tf.contrib.training.SummaryAtEndHook,,
tf.contrib.training.add_gradients_summaries,,
tf.contrib.training.batch_sequences_with_states,,
tf.contrib.training.bucket,,
tf.contrib.training.bucket_by_sequence_length,,
tf.contrib.training.byte_size_load_fn,,
tf.contrib.training.checkpoints_iterator,,
tf.contrib.training.clip_gradient_norms,,
tf.contrib.training.clip_gradient_norms_fn,,
tf.contrib.training.create_train_op,,
tf.contrib.training.enqueue_in_queue_dataset,,
tf.contrib.training.evaluate_once,,
tf.contrib.training.evaluate_repeatedly,,
tf.contrib.training.get_or_create_eval_step,,
tf.contrib.training.multiply_gradients,,
tf.contrib.training.parse_values,,
tf.contrib.training.prepend_from_queue_and_padded_batch_dataset,,
tf.contrib.training.rejection_sample,,
tf.contrib.training.resample_at_rate,,
tf.contrib.training.stratified_sample,,
tf.contrib.training.train,,
tf.contrib.training.wait_for_new_checkpoint,,
tf.contrib.training.weighted_resample,,
tf.contrib.util,,delete (no owner)
tf.contrib.util.constant_value,,migrated to core
tf.contrib.util.loader,,
tf.contrib.util.make_ndarray,,
tf.contrib.util.make_tensor_proto,,
tf.contrib.util.ops_used_by_graph_def,,
tf.contrib.util.stripped_op_list_for_graph,,
tf.control_dependencies,,tf.control_dependencies
tf.convert_to_tensor,,tf.convert_to_tensor
tf.convert_to_tensor_or_indexed_slices,tf.compat.v1.convert_to_tensor_or_indexed_slices,
tf.convert_to_tensor_or_sparse_tensor,tf.compat.v1.convert_to_tensor_or_sparse_tensor,
tf.cos,,tf.cos
tf.cosh,,tf.cosh
tf.count_nonzero,tf.math.count_nonzero,
tf.count_up_to,tf.compat.v1.count_up_to,
tf.create_partitioned_variables,tf.compat.v1.create_partitioned_variables,
tf.cross,tf.linalg.cross,
tf.cumprod,tf.math.cumprod,
tf.cumsum,,tf.cumsum
tf.custom_gradient,,tf.custom_gradient
tf.data,,tf.data
tf.data.Dataset,,tf.data.Dataset
tf.data.FixedLengthRecordDataset,,tf.data.FixedLengthRecordDataset
tf.data.Iterator,tf.compat.v1.data.Iterator,
tf.data.Options,,tf.data.Options
tf.data.TFRecordDataset,,tf.data.TFRecordDataset
tf.data.TextLineDataset,,tf.data.TextLineDataset
tf.data.experimental,,tf.data.experimental
tf.data.experimental.CheckpointInputPipelineHook,,tf.data.experimental.CheckpointInputPipelineHook
tf.data.experimental.Counter,,tf.data.experimental.Counter
tf.data.experimental.CsvDataset,,tf.data.experimental.CsvDataset
tf.data.experimental.Optional,,tf.data.experimental.Optional
tf.data.experimental.RandomDataset,,tf.data.experimental.RandomDataset
tf.data.experimental.Reducer,,tf.data.experimental.Reducer
tf.data.experimental.SqlDataset,,tf.data.experimental.SqlDataset
tf.data.experimental.StatsAggregator,,tf.data.experimental.StatsAggregator
tf.data.experimental.TFRecordWriter,,tf.data.experimental.TFRecordWriter
tf.data.experimental.bucket_by_sequence_length,,tf.data.experimental.bucket_by_sequence_length
tf.data.experimental.choose_from_datasets,,tf.data.experimental.choose_from_datasets
tf.data.experimental.copy_to_device,,tf.data.experimental.copy_to_device
tf.data.experimental.dense_to_sparse_batch,,tf.data.experimental.dense_to_sparse_batch
tf.data.experimental.enumerate_dataset,,tf.data.experimental.enumerate_dataset
tf.data.experimental.get_next_as_optional,,tf.data.experimental.get_next_as_optional
tf.data.experimental.get_single_element,,tf.data.experimental.get_single_element
tf.data.experimental.group_by_reducer,,tf.data.experimental.group_by_reducer
tf.data.experimental.group_by_window,,tf.data.experimental.group_by_window
tf.data.experimental.ignore_errors,,tf.data.experimental.ignore_errors
tf.data.experimental.latency_stats,,tf.data.experimental.latency_stats
tf.data.experimental.make_batched_features_dataset,,tf.data.experimental.make_batched_features_dataset
tf.data.experimental.make_csv_dataset,,tf.data.experimental.make_csv_dataset
tf.data.experimental.make_saveable_from_iterator,,tf.data.experimental.make_saveable_from_iterator
tf.data.experimental.map_and_batch,,tf.data.experimental.map_and_batch
tf.data.experimental.parallel_interleave,,tf.data.experimental.parallel_interleave
tf.data.experimental.parse_example_dataset,,tf.data.experimental.parse_example_dataset
tf.data.experimental.prefetch_to_device,,tf.data.experimental.prefetch_to_device
tf.data.experimental.rejection_resample,,tf.data.experimental.rejection_resample
tf.data.experimental.sample_from_datasets,,tf.data.experimental.sample_from_datasets
tf.data.experimental.scan,,tf.data.experimental.scan
tf.data.experimental.set_stats_aggregator,,
tf.data.experimental.shuffle_and_repeat,,tf.data.experimental.shuffle_and_repeat
tf.data.experimental.unbatch,,tf.data.experimental.unbatch
tf.data.experimental.unique,,tf.data.experimental.unique
tf.debugging,,tf.debugging
tf.debugging.Assert,,tf.debugging.Assert
tf.debugging.assert_all_finite,,tf.debugging.assert_all_finite
tf.debugging.assert_equal,tf.compat.v1.debugging.assert_equal,tf.debugging.assert_equal
tf.debugging.assert_greater,tf.compat.v1.debugging.assert_greater,tf.debugging.assert_greater
tf.debugging.assert_greater_equal,tf.compat.v1.debugging.assert_greater_equal,tf.debugging.assert_greater_equal
tf.debugging.assert_integer,tf.compat.v1.debugging.assert_integer,tf.debugging.assert_integer
tf.debugging.assert_less,tf.compat.v1.debugging.assert_less,tf.debugging.assert_less
tf.debugging.assert_less_equal,tf.compat.v1.debugging.assert_less_equal,tf.debugging.assert_less_equal
tf.debugging.assert_near,tf.compat.v1.debugging.assert_near,tf.debugging.assert_near
tf.debugging.assert_negative,tf.compat.v1.debugging.assert_negative,tf.debugging.assert_negative
tf.debugging.assert_non_negative,tf.compat.v1.debugging.assert_non_negative,tf.debugging.assert_non_negative
tf.debugging.assert_non_positive,tf.compat.v1.debugging.assert_non_positive,tf.debugging.assert_non_positive
tf.debugging.assert_none_equal,tf.compat.v1.debugging.assert_none_equal,tf.debugging.assert_none_equal
tf.debugging.assert_positive,tf.compat.v1.debugging.assert_positive,tf.debugging.assert_positive
tf.debugging.assert_proper_iterable,,tf.debugging.assert_proper_iterable
tf.debugging.assert_rank,,tf.debugging.assert_rank
tf.debugging.assert_rank_at_least,,tf.debugging.assert_rank_at_least
tf.debugging.assert_rank_in,,tf.debugging.assert_rank_in
tf.debugging.assert_same_float_dtype,,tf.debugging.assert_same_float_dtype
tf.debugging.assert_scalar,tf.compat.v1.debugging.assert_scalar,tf.debugging.assert_scalar
tf.debugging.assert_type,tf.compat.v1.debugging.assert_type,tf.debugging.assert_type
tf.debugging.check_numerics,,tf.debugging.check_numerics
tf.debugging.is_finite,tf.math.is_finite,
tf.debugging.is_inf,tf.math.is_inf,
tf.debugging.is_nan,tf.math.is_nan,
tf.debugging.is_non_decreasing,tf.math.is_non_decreasing,
tf.debugging.is_numeric_tensor,,tf.debugging.is_numeric_tensor
tf.debugging.is_strictly_increasing,tf.math.is_strictly_increasing,
tf.decode_base64,tf.io.decode_base64,
tf.decode_compressed,tf.io.decode_compressed,
tf.decode_csv,tf.io.decode_csv,
tf.decode_json_example,tf.io.decode_json_example,
tf.decode_raw,tf.io.decode_raw,
tf.delete_session_tensor,tf.compat.v1.delete_session_tensor,
tf.depth_to_space,tf.compat.v1.depth_to_space,
tf.dequantize,tf.quantization.dequantize,
tf.deserialize_many_sparse,tf.io.deserialize_many_sparse,
tf.device,,tf.device
tf.diag,tf.linalg.tensor_diag,
tf.diag_part,tf.linalg.tensor_diag_part,
tf.digamma,tf.math.digamma,
tf.disable_resource_variables,tf.compat.v1.disable_resource_variables,
tf.distributions,,
tf.distributions.Bernoulli,tf.compat.v1.distributions.Bernoulli,
tf.distributions.Beta,tf.compat.v1.distributions.Beta,
tf.distributions.Categorical,tf.compat.v1.distributions.Categorical,
tf.distributions.Dirichlet,tf.compat.v1.distributions.Dirichlet,
tf.distributions.DirichletMultinomial,tf.compat.v1.distributions.DirichletMultinomial,
tf.distributions.Distribution,tf.compat.v1.distributions.Distribution,
tf.distributions.Exponential,tf.compat.v1.distributions.Exponential,
tf.distributions.Gamma,tf.compat.v1.distributions.Gamma,
tf.distributions.Laplace,tf.compat.v1.distributions.Laplace,
tf.distributions.Multinomial,tf.compat.v1.distributions.Multinomial,
tf.distributions.Normal,tf.compat.v1.distributions.Normal,
tf.distributions.RegisterKL,tf.compat.v1.distributions.RegisterKL,
tf.distributions.ReparameterizationType,tf.compat.v1.distributions.ReparameterizationType,
tf.distributions.StudentT,tf.compat.v1.distributions.StudentT,
tf.distributions.Uniform,tf.compat.v1.distributions.Uniform,
tf.distributions.kl_divergence,tf.compat.v1.distributions.kl_divergence,
tf.div,tf.compat.v1.div,
tf.div_no_nan,tf.math.divide_no_nan,tf.div_no_nan
tf.divide,,tf.divide
tf.dtypes,,tf.dtypes
